id,title,datetaken,dateupload,description,license,ownername,latitude,longitude,url,photopage,tags
4487307969,The Lake in Central Park,2010-04-03 17:25:47,1270330512,Nothing wrong with Central Park when spring has arrived.  Taken with the Yashica Electro 35 GSN on Ekta 100. ,6,parkerpyne_investigates,40.774464,-73.970169,http://farm5.staticflickr.com/4068/4487307969_35184152e4.jpg,http://www.flickr.com/photos/63609474@N00/4487307969,newyork//centralpark//kodakekta100//yashicaelectron35gsn
4487270943,Central Park,2010-04-03 17:16:08,1270329546,"A good Friday stroll through Central Park gave me an opportunity to try out my recently acquired Yashica Electro 35 GSN.   It hasn't fully convinced me. I find focusing quite painful. This one is certainly not tack-sharp at all. I wonder if the rangefinder focus coupling may need recalibration.   On the plus-side, its metering is very accurate (it better be as there is little to no means to manually override it) and it's quiet. ",6,parkerpyne_investigates,40.769861,-73.973441,http://farm5.staticflickr.com/4070/4487270943_f17fc33816.jpg,http://www.flickr.com/photos/63609474@N00/4487270943,newyork//centralpark//yashicaelectro35gsn//kodakekta100
4457176419,NYPD,2010-03-21 16:43:36,1269367384,"",6,jerseygal2009,40.777551,-73.975496,http://farm5.staticflickr.com/4002/4457176419_575f361352.jpg,http://www.flickr.com/photos/35247235@N02/4457176419,park//city//ny//newyork//centralpark//police//nypd//harleydavidson//hd//motorbikes//hogs
4457177055,Central Park,2010-03-21 10:15:29,1269367399,"",6,jerseygal2009,40.777551,-73.975496,http://farm5.staticflickr.com/4050/4457177055_0d69544231.jpg,http://www.flickr.com/photos/35247235@N02/4457177055,park//city//ny//newyork//statue//bronze//spring//centralpark
4457176861,Central Park,2010-03-21 09:53:53,1269367394,"",6,jerseygal2009,40.777551,-73.975496,http://farm5.staticflickr.com/4058/4457176861_7c4a24db2a.jpg,http://www.flickr.com/photos/35247235@N02/4457176861,park//city//ny//newyork//monument//statue//centralpark
4457954442,NYPD,2010-03-21 16:43:54,1269367390,"",6,jerseygal2009,40.777551,-73.975496,http://farm5.staticflickr.com/4070/4457954442_9b9891755c.jpg,http://www.flickr.com/photos/35247235@N02/4457954442,park//city//ny//newyork//centralpark//police//nypd//motorbike//harleydavidson//hd
4457177891,1st full day of Spring - Central Park,2010-03-21 10:41:52,1269367419,"",6,jerseygal2009,40.777551,-73.975496,http://farm3.staticflickr.com/2703/4457177891_0cea5aaa7a.jpg,http://www.flickr.com/photos/35247235@N02/4457177891,park//city//ny//newyork//tree//nature//leaf//spring//blossom//centralpark//bud
4457177559,Central Park,2010-03-21 10:39:42,1269367411,"",6,jerseygal2009,40.777551,-73.975496,http://farm5.staticflickr.com/4020/4457177559_5240a6b84a.jpg,http://www.flickr.com/photos/35247235@N02/4457177559,park//city//lake//ny//newyork//skyline//spring//cityscape//skyscrapers//centralpark//rowboat//boatinglake
4457953964,NYPD,2010-03-21 16:43:23,1269367378,"",6,jerseygal2009,40.777551,-73.975496,http://farm5.staticflickr.com/4027/4457953964_0d9f1d9ffb.jpg,http://www.flickr.com/photos/35247235@N02/4457953964,park//city//ny//newyork//centralpark//police//nypd//harleydavidson//hd//motorbikes
4457955546,Central Park,2010-03-21 10:39:30,1269367416,"",6,jerseygal2009,40.777551,-73.975496,http://farm5.staticflickr.com/4031/4457955546_0959457ee3.jpg,http://www.flickr.com/photos/35247235@N02/4457955546,park//city//lake//ny//newyork//skyline//spring//cityscape//view//skyscrapers//centralpark//rowboat//boatinglake
4457177345,Central Park,2010-03-21 10:25:36,1269367405,"",6,jerseygal2009,40.777551,-73.975496,http://farm3.staticflickr.com/2706/4457177345_2cf4f61da3.jpg,http://www.flickr.com/photos/35247235@N02/4457177345,park//city//lake//ny//newyork//building//architecture//spring//cityscape//view//centralpark
4447224377,AMNH Central Park HDR,2010-03-15 12:57:34,1269094677,"View across Central Park from the Astor Tower in the American Museum of Natural History, in New York City. This is an HDR image made from three exposures (-2, 0, +2) using Photomatix. ",6,Mr. T in DC,40.780102,-73.973608,http://farm3.staticflickr.com/2700/4447224377_6d34cb355e.jpg,http://www.flickr.com/photos/7471115@N08/4447224377,nyc//newyorkcity//ny//newyork//architecture//clouds//buildings//skyscrapers//cloudy//centralpark//parks//cityscapes//skylines//overcast//views//gothamist//amnh//museums//hdr//highdynamicrange//americanmuseumofnaturalhistory//centralparkwest//photomatix//astortower
4447224361,AMNH Central Park View,2010-03-15 12:58:36,1269094677,"View across Central Park from the Astor Tower in the American Museum of Natural History, in New York City. ",6,Mr. T in DC,40.780102,-73.973608,http://farm5.staticflickr.com/4066/4447224361_8b44ae0a14.jpg,http://www.flickr.com/photos/7471115@N08/4447224361,nyc//newyorkcity//ny//newyork//architecture//buildings//skyscrapers//centralpark//parks//cityscapes//skylines//views//amnh//museums//americanmuseumofnaturalhistory//centralparkwest//astortower
4355005732,central park bridge,2008-04-26 16:46:15,1266105403,"",6,cdelalcazar,40.776958,-73.971857,http://farm5.staticflickr.com/4066/4355005732_386b9c80d9.jpg,http://www.flickr.com/photos/47496008@N03/4355005732,lake//newyork//centralpark//manhattan//canoe//boating
4354260603,conservatory garden children,2008-09-04 16:54:30,1266105397,"",6,cdelalcazar,40.791142,-73.954669,http://farm3.staticflickr.com/2755/4354260603_a53dddb72b.jpg,http://www.flickr.com/photos/47496008@N03/4354260603,newyork//statue//garden//children//centralpark//manhattan//conservatorygarden
4325604394,Central Park,2005-09-27 22:25:18,1265126489,"",6,tacker,40.792417,-73.958222,http://farm3.staticflickr.com/2681/4325604394_80900b0e12.jpg,http://www.flickr.com/photos/58334991@N00/4325604394,park//usa//newyork//centralpark
4313118429,Wintry Landscape,2010-01-28 10:06:40,1264771804,"Quite different from how it looks in the <a href=""http://www.flickr.com/photos/saeba/3861439716/"">summer</a>.",6,saebaryo,40.764937,-73.974434,http://farm5.staticflickr.com/4046/4313118429_c0ace83c29.jpg,http://www.flickr.com/photos/8569941@N04/4313118429,nyc//newyorkcity//trees//winter//snow//zeiss//canon//50mm//pond//centralpark//canoneos5dmarkii//5d2//5dii//planar5014ze//zeissplanart1450ze
4313853492,Snow Dusting,2010-01-28 10:20:34,1264771809,"",6,saebaryo,40.767899,-73.973221,http://farm5.staticflickr.com/4047/4313853492_b9790bf541.jpg,http://www.flickr.com/photos/8569941@N04/4313853492,nyc//newyorkcity//bridge//trees//winter//snow//zeiss//50mm//centralpark//zeissplanart1450ze
4313853554,Double Tree,2010-01-28 10:30:24,1264771812,"",6,saebaryo,40.767208,-73.973822,http://farm5.staticflickr.com/4028/4313853554_e1987617ab.jpg,http://www.flickr.com/photos/8569941@N04/4313853554,nyc//newyorkcity//winter//snow//reflection//tree//zeiss//50mm//pond//centralpark//planar5014ze//zeissplanart1450ze
4313118497,Steps,2010-01-28 10:20:07,1264771808,"",6,saebaryo,40.767899,-73.973221,http://farm3.staticflickr.com/2519/4313118497_db97629c11.jpg,http://www.flickr.com/photos/8569941@N04/4313118497,nyc//newyorkcity//trees//winter//bw//snow//zeiss//50mm//blackwhite//centralpark//footsteps//zeissplanart1450ze
4313118471,Snowladen,2010-01-28 10:14:05,1264771806,"",6,saebaryo,40.766148,-73.972781,http://farm5.staticflickr.com/4062/4313118471_857073f374.jpg,http://www.flickr.com/photos/8569941@N04/4313118471,nyc//newyorkcity//winter//snow//zeiss//50mm//centralpark//evergreen//zeissplanart1450ze
4313853516,I Am Not Alone,2010-01-28 10:27:19,1264771810,"",6,saebaryo,40.767488,-73.97364,http://farm5.staticflickr.com/4032/4313853516_854a9d9bd3.jpg,http://www.flickr.com/photos/8569941@N04/4313853516,nyc//newyorkcity//bridge//trees//snow//zeiss//50mm//pond//photographer//centralpark//planar5014ze//zeissplanart1450ze
4313853406,Frozen,2010-01-28 10:08:51,1264771805,"",6,saebaryo,40.76477,-73.974058,http://farm5.staticflickr.com/4037/4313853406_044c4e2ca4.jpg,http://www.flickr.com/photos/8569941@N04/4313853406,nyc//newyorkcity//trees//winter//snow//zeiss//50mm//pond//centralpark//zeissplanart1450ze
4219128721,On the Other Side,2008-06-05 18:51:29,1261943122,"<a href=""http://bighugelabs.com/onblack.php?id=4219128721&amp;size=large"" rel=""nofollow"">View On Black</a>",6,claire.whitehouse,40.784928,-73.959134,http://farm3.staticflickr.com/2729/4219128721_175aa29c7d.jpg,http://www.flickr.com/photos/91202424@N00/4219128721,nyc//newyorkcity//ny//centralpark//reservoire//citysnidget//clairewhitehouse
4184857230,Afternoon in Central Park,2008-12-04 19:05:34,1260796540,"© All rights reserved: don't use this image on websites, blogs or media without my explicit permission. ",6,angelocesare,40.768809,-73.974562,http://farm5.staticflickr.com/4041/4184857230_93051bcb43.jpg,http://www.flickr.com/photos/26849183@N00/4184857230,nyc//trees//horses//ny//alberi//carriage//centralpark//manhattan//carrozza//albero//cavalli//cavallo//angeloamboldiphotos
4184562196,All in red,2008-12-04 19:54:26,1260785177,"© All rights reserved: don't use this image on websites, blogs or media without my explicit permission. ",6,angelocesare,40.765607,-73.972181,http://farm3.staticflickr.com/2680/4184562196_6f3198908e.jpg,http://www.flickr.com/photos/26849183@N00/4184562196,red//ny//newyork//carriage//centralpark//manhattan//carrozza//rosso//angeloamboldiphotos
4144332084,5th from Central Park,2009-10-21 21:56:52,1259514094,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2503/4144332084_73f3e5a34a.jpg,http://www.flickr.com/photos/64848033@N00/4144332084,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144335936,Lower town,2009-10-22 23:05:54,1259514168,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2690/4144335936_13bb737dd9.jpg,http://www.flickr.com/photos/64848033@N00/4144335936,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144311508,Central Park,2009-10-21 21:27:01,1259513700,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2712/4144311508_f6683205c3.jpg,http://www.flickr.com/photos/64848033@N00/4144311508,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143566271,Rest in Central Park,2009-10-21 21:54:18,1259513995,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2687/4143566271_921ae28fdc.jpg,http://www.flickr.com/photos/64848033@N00/4143566271,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143559503,Cabs in Central Park,2009-10-21 21:47:07,1259513870,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2601/4143559503_827b71e66c.jpg,http://www.flickr.com/photos/64848033@N00/4143559503,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag//stateoftheunionny
4144271068,Night lights on 5th,2009-10-22 00:44:30,1259512875,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2795/4144271068_6209a18b58.jpg,http://www.flickr.com/photos/64848033@N00/4144271068,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag//theperfectphotographer
4143508521,New York,2009-10-22 00:25:08,1259512824,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2529/4143508521_63efc25cc2.jpg,http://www.flickr.com/photos/64848033@N00/4143508521,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144246774,Reservoir,2009-10-21 22:39:29,1259512396,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2644/4144246774_58658bf586.jpg,http://www.flickr.com/photos/64848033@N00/4144246774,life//street//city//newyorkcity//travel//autumn//usa//lake//colour//building//fall//water//leaves//yellow//skyscraper//centralpark//flag
4144242102,Gym in Central Park,2009-10-21 22:36:06,1259512303,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2663/4144242102_ae69297583.jpg,http://www.flickr.com/photos/64848033@N00/4144242102,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143504477,Park Ave,2009-10-22 00:11:09,1259512740,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2601/4143504477_4b5c828eab.jpg,http://www.flickr.com/photos/64848033@N00/4143504477,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144256560,The Guggenheim,2009-10-21 22:48:26,1259512586,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2621/4144256560_6311df54fa.jpg,http://www.flickr.com/photos/64848033@N00/4144256560,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//museum//skyscraper//centralpark//flag//guggenheim
4144260484,Park Ave,2009-10-21 23:14:19,1259512664,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2566/4144260484_9b6296eaa5.jpg,http://www.flickr.com/photos/64848033@N00/4144260484,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143493509,Reservoir,2009-10-21 22:43:05,1259512524,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2618/4143493509_0c60c3f78c.jpg,http://www.flickr.com/photos/64848033@N00/4143493509,life//street//city//newyorkcity//travel//autumn//usa//lake//colour//building//fall//water//leaves//yellow//skyscraper//centralpark//flag
4144222208,Broome Street,2009-10-22 22:14:26,1259511903,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2576/4144222208_aa12d98d88.jpg,http://www.flickr.com/photos/64848033@N00/4144222208,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag//soho//broadway
4144210724,The Village,2009-10-22 22:01:58,1259511664,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2595/4144210724_df37f49072.jpg,http://www.flickr.com/photos/64848033@N00/4144210724,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143475469,Reservoir,2009-10-21 22:33:02,1259512170,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2512/4143475469_587d6be6c1.jpg,http://www.flickr.com/photos/64848033@N00/4143475469,life//street//city//newyorkcity//travel//autumn//usa//lake//colour//building//fall//water//leaves//yellow//skyscraper//centralpark//flag
4144217686,SoHo,2009-10-22 22:04:58,1259511813,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2501/4144217686_c2e835ce01.jpg,http://www.flickr.com/photos/64848033@N00/4144217686,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag//soho
4144230790,Reservoir,2009-10-21 22:30:31,1259512075,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2519/4144230790_bf7714101b.jpg,http://www.flickr.com/photos/64848033@N00/4144230790,life//street//city//newyorkcity//travel//autumn//usa//lake//colour//building//fall//water//leaves//yellow//skyscraper//centralpark//flag
4143466835,Tribeca,2009-10-22 22:27:38,1259511993,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2540/4143466835_ff78851174.jpg,http://www.flickr.com/photos/64848033@N00/4143466835,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag//tribeca
4144205910,Buildings in SoHo,2009-10-22 21:51:35,1259511558,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2636/4144205910_84a110b766.jpg,http://www.flickr.com/photos/64848033@N00/4144205910,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144194586,Fifth Ave,2009-10-22 18:06:55,1259511313,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2611/4144194586_2f49ab5423.jpg,http://www.flickr.com/photos/64848033@N00/4144194586,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144182724,Time Square,2009-10-22 01:01:55,1259511053,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2487/4144182724_2fa0aa4b1e.jpg,http://www.flickr.com/photos/64848033@N00/4144182724,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143440067,The Village,2009-10-22 19:46:37,1259511434,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2675/4143440067_9d12b6fc3f.jpg,http://www.flickr.com/photos/64848033@N00/4143440067,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag//greenwichvillage
4143404509,The underground,2009-10-23 01:26:46,1259510669,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2651/4143404509_7668d5a0eb.jpg,http://www.flickr.com/photos/64848033@N00/4143404509,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//underground//centralpark//flag
4143400767,Little Italy,2009-10-23 00:08:04,1259510587,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2581/4143400767_750739b523.jpg,http://www.flickr.com/photos/64848033@N00/4143400767,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag//littleitaly
4144175600,It's fall!!!,2009-10-23 19:07:39,1259510909,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2568/4144175600_f22dc8dcbf.jpg,http://www.flickr.com/photos/64848033@N00/4144175600,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144168530,Statue of Liberty,2009-10-23 18:44:00,1259510762,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2653/4144168530_709f0e82e5.jpg,http://www.flickr.com/photos/64848033@N00/4144168530,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144157446,Brooklyn bridge,2009-10-22 23:44:35,1259510517,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2620/4144157446_647c48190a.jpg,http://www.flickr.com/photos/64848033@N00/4144157446,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag//brooklynbridge
4143393527,Brooklyn Bridge,2009-10-22 23:28:16,1259510424,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2524/4143393527_b65f008435.jpg,http://www.flickr.com/photos/64848033@N00/4143393527,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144140360,Central Park,2009-10-25 20:49:00,1259510139,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2579/4144140360_ec4240ab64.jpg,http://www.flickr.com/photos/64848033@N00/4144140360,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143367727,Central Park,2009-10-25 20:09:33,1259509832,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2582/4143367727_c1cb22a7c6.jpg,http://www.flickr.com/photos/64848033@N00/4143367727,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143386815,Central Park,2009-10-25 20:55:55,1259510275,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2571/4143386815_60c4069600.jpg,http://www.flickr.com/photos/64848033@N00/4143386815,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144149758,Met,2009-10-25 21:37:52,1259510345,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2761/4144149758_8b5e153abb.jpg,http://www.flickr.com/photos/64848033@N00/4144149758,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//museum//skyscraper//centralpark//flag//met
4144134926,Central Park,2009-10-25 20:11:15,1259510011,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2631/4144134926_7d615cb66d.jpg,http://www.flickr.com/photos/64848033@N00/4144134926,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144110432,Central Park,2009-10-25 19:43:30,1259509438,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2614/4144110432_13168b9f26.jpg,http://www.flickr.com/photos/64848033@N00/4144110432,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143359381,Central Park,2009-10-25 20:05:04,1259509635,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2498/4143359381_8017aa4c21.jpg,http://www.flickr.com/photos/64848033@N00/4143359381,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144101308,Central Park,2009-10-25 19:33:08,1259509247,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2767/4144101308_c0d49d86fb.jpg,http://www.flickr.com/photos/64848033@N00/4144101308,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144105080,Central Park,2009-10-25 19:39:39,1259509328,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2493/4144105080_beace25eca.jpg,http://www.flickr.com/photos/64848033@N00/4144105080,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4144093852,Central Park,2009-10-25 19:32:38,1259509081,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2690/4144093852_699d131276.jpg,http://www.flickr.com/photos/64848033@N00/4144093852,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143321323,Reservoir,2009-10-21 22:25:20,1259508801,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2654/4143321323_65e287c745.jpg,http://www.flickr.com/photos/64848033@N00/4143321323,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4143328157,Madison Ave,2009-10-24 23:44:34,1259508951,"",6,dada2005,40.743615,-73.994979,http://farm3.staticflickr.com/2498/4143328157_72ef54df5f.jpg,http://www.flickr.com/photos/64848033@N00/4143328157,life//street//city//newyorkcity//travel//autumn//usa//colour//building//fall//leaves//yellow//skyscraper//centralpark//flag
4137256320,"Emily Hughes,",2009-11-27 00:00:09,1259279301,"She was actually ice skating on the float. There were two people sitting above her, on the bridge. Apparently they were part of an opera? You tell me, if you know (:",6,all of olive.,40.760918,-73.983907,http://farm3.staticflickr.com/2673/4137256320_48290b1bde.jpg,http://www.flickr.com/photos/7194756@N07/4137256320,nyc//newyorkcity//costumes//skyscraper//canon//buildings//ads//photography//photographer//centralpark//manhattan//character//iceskating//crowd//decoration//broadway//macysthanksgivingdayparade//billboards//tvshow//advertisements//7th//2009//floats//iceskater//inflatables//emilyhughes//caitee//caiteesmith
4118881301,Morning in Central Park as seen from the Delta Shuttle,2009-11-16 08:34:57,1258713888,Shhhhh.... You're not supposed to have your iPhone out during this part of the flight.,6,EandJsFilmCrew,40.771831,-73.958759,http://farm3.staticflickr.com/2744/4118881301_1716a95e52.jpg,http://www.flickr.com/photos/95585283@N00/4118881301,newyork//centralpark//aerial
4099544922,DSC_5184,2009-11-05 23:25:41,1258070690,"lobster bisk was actually quite decent, tasted a bit too much like clam chowder though.",6,crazyoctopus,40.767858,-73.9788,http://farm3.staticflickr.com/2789/4099544922_53c5b4f232.jpg,http://www.flickr.com/photos/20711027@N07/4099544922,new//york//nyc//newyork//centralpark//lobster//tavernonthegreen//bisk//lobsterbisk
4098787049,DSC_5166,2009-11-05 23:04:58,1258070609,sooo what do you think about getting some....,6,crazyoctopus,40.767858,-73.9788,http://farm3.staticflickr.com/2762/4098787049_69ccde7648.jpg,http://www.flickr.com/photos/20711027@N07/4098787049,new//york//nyc//newyork//centralpark//marla//tavernonthegreen//zupancic//marlazupancic
4098794739,DSC_5206,2009-11-06 00:30:21,1258070881,elf snowball fight,6,crazyoctopus,40.767622,-73.975828,http://farm3.staticflickr.com/2754/4098794739_62bd21dc8c.jpg,http://www.flickr.com/photos/20711027@N07/4098794739,new//york//nyc//newyork//centralpark//elf//snowballfight
4099547912,DSC_5197,2009-11-06 00:03:24,1258070798,blow out the candle for your birthday that was a weekish ago...,6,crazyoctopus,40.767858,-73.9788,http://farm3.staticflickr.com/2616/4099547912_0a9c7ecdcb.jpg,http://www.flickr.com/photos/20711027@N07/4099547912,new//york//nyc//newyork//zoe//centralpark//tavernonthegreen//zupancic//zoezupancic
4099546422,DSC_5191,2009-11-05 23:37:59,1258070742,the EYES!,6,crazyoctopus,40.767858,-73.9788,http://farm3.staticflickr.com/2737/4099546422_dff2ddca8d.jpg,http://www.flickr.com/photos/20711027@N07/4099546422,new//york//nyc//newyork//zoe//centralpark//tavernonthegreen//zupancic//zoezupancic
4098781137,DSC_5154,2009-11-05 21:59:39,1258070411,Squirrel!,6,crazyoctopus,40.782052,-73.971462,http://farm3.staticflickr.com/2687/4098781137_0404105671.jpg,http://www.flickr.com/photos/20711027@N07/4098781137,new//york//nyc//newyork//squirrel//centralpark
4099547166,DSC_5194,2009-11-05 23:38:13,1258070770,&quot;Zoe do that crazy smile&quot; face,6,crazyoctopus,40.767858,-73.9788,http://farm3.staticflickr.com/2524/4099547166_813d3cba44.jpg,http://www.flickr.com/photos/20711027@N07/4099547166,new//york//nyc//newyork//zoe//centralpark//tavernonthegreen//zupancic//zoezupancic
4099548566,DSC_5199,2009-11-06 00:03:36,1258070820,Zoe's birthday cup cake.,6,crazyoctopus,40.767858,-73.9788,http://farm3.staticflickr.com/2536/4099548566_95355c3417.jpg,http://www.flickr.com/photos/20711027@N07/4099548566,new//york//nyc//newyork//centralpark//tavernonthegreen
4099543490,DSC_5177,2009-11-05 23:20:13,1258070643,Coffee,6,crazyoctopus,40.767858,-73.9788,http://farm3.staticflickr.com/2430/4099543490_cb12f7bb9b.jpg,http://www.flickr.com/photos/20711027@N07/4099543490,new//york//nyc//newyork//coffee//centralpark//tavernonthegreen
